ds,boolean_value_S_1,Influencer_big_fix_S,Influencer_small_fix_S,Yahoo_S,Yahoo_other_S,Twitter_S,Google_other_S,FB_undefined_S,FB_u25_S,FB_28_similar_S,FB_30_broad_S,FB_30_similar_S,FB_30_retarg_S,FB_40_broad_S,FB_40_similar_S,FB_40_retarg_S,FB_50_S,FB_male_other_S,FB_female_other_S,Google_listing_S,Google_Proslisting_S,Google_undefined_S,PR_I,Google_trends_1,Referral_P_1,Twitter_scrolling_increment_1,type,solID
2021/9/28,0,0,1.16E-40,2.71E-171,1.10E-110,3.16E-132,0.887838995,0.368280459,2.70E-173,1.88E-216,0.032502905,0.115994132,0.170222781,0.000489123,0.234762218,0.40905643,0,0.350206629,0.515899288,0,0.156462182,0,0.232277836,0.13784406,0,0.012651872,saturatedMedia,2_699_2
2021/9/29,0,0,6.81E-42,1.06E-172,4.27E-112,6.68E-134,0.887933822,0.350560326,1.37E-175,9.15E-218,0.031730469,0.097334656,0.170160833,4.40E-05,0.195151201,0.408523328,0,0.339351334,0.5136669,0,0.253795483,0,0.198384985,0.086103,0,0.001381276,saturatedMedia,2_699_2
2021/9/30,0,0,3.79E-43,4.17E-174,1.64E-113,1.40E-135,0.886767652,0.324217284,6.71E-178,4.43E-219,0.029394395,0.081166599,0.168859046,2.12E-06,0.158576673,0.384562622,0,0.328749178,0.511681633,0,0.308504417,0,0.173934731,0.075206755,0,0.017215507,saturatedMedia,2_699_2
2021/10/1,0,0,1.99E-44,1.63E-175,6.17E-115,2.93E-137,0.88623914,0.298764107,3.18E-180,2.13E-220,0.027373986,0.06679585,0.16865396,5.03E-08,0.128463675,0.311394547,0,0.318767617,0.509416124,0,0.32328544,0,0.146902721,0.059051385,0,0.008130408,saturatedMedia,2_699_2
2021/10/2,0,0,9.90E-46,6.34E-177,2.29E-116,6.06E-139,0.887948403,0.270785083,1.46E-182,1.03E-221,0.024031286,0.053094468,0.167407612,5.34E-10,0.104809053,0.23862056,0,0.3058843,0.506954499,0,0.323577535,0,0.135142066,0.061232459,0,0.013236009,saturatedMedia,2_699_2
2021/10/3,0,0,4.65E-47,2.46E-178,8.39E-118,1.24E-140,0.891893504,0.248167588,6.47E-185,4.90E-223,0.021171179,0.042219367,0.16708089,2.34E-12,0.087180737,0.172080527,0,0.296455022,0.504673581,0,0.332599298,0,0.139097138,0.123105065,0,0.01665222,saturatedMedia,2_699_2
2021/10/4,0,0,2.06E-48,9.55E-180,3.02E-119,2.54E-142,0.89491472,0.226450775,2.78E-187,2.34E-224,0.018782007,0.033511053,0.167173405,3.89E-15,0.073875759,0.116454736,0,0.289225523,0.502215935,0,0.311325294,0,0.143182106,0.130185404,0,0.018448824,saturatedMedia,2_699_2
2021/10/5,0,0,8.65E-50,3.69E-181,1.07E-120,5.14E-144,0.898938027,0.210472963,1.15E-189,1.11E-225,0.016819865,0.026640777,0.166791041,2.29E-18,0.064887183,0.073961734,0,0.28401786,0.499761366,0,0.299849724,0,0.146353732,0.102480113,0,0.019276417,saturatedMedia,2_699_2
2021/10/6,0,0,3.42E-51,1.42E-182,3.75E-122,1.03E-145,0.898511344,0.198582554,4.63E-192,5.25E-227,0.015235926,0.021281975,0.168574896,4.42E-22,0.05873513,0.044180411,0,0.294051907,0.497793727,0,0.287343372,0,0.138850419,0.106444791,0,0.008295449,saturatedMedia,2_699_2
2021/10/7,0,0,1.28E-52,5.48E-184,1.29E-123,2.07E-147,0.896437366,0.190352601,1.80E-194,2.48E-228,0.013977704,0.017557708,0.179127463,2.63E-26,0.054694402,0.024900381,0,0.303310923,0.495684567,0,0.279809142,0,0.131743965,0.077705765,0,0.013160518,saturatedMedia,2_699_2
2021/10/8,0,0,4.49E-54,2.10E-185,4.37E-125,4.10E-149,0.894892123,0.185716229,6.77E-197,1.16E-229,0.013134338,0.014859199,0.19040477,0.002480478,0.054528881,0.013283673,0,0.311070232,0.493054852,0,0.270956224,0,0.122331997,0.053429471,0,0.006551688,saturatedMedia,2_699_2
2021/10/9,0,0,1.49E-55,8.05E-187,1.46E-126,8.07E-151,0.894952075,0.218212313,2.46E-199,5.44E-231,0.012167042,0.015429286,0.201451395,0.017417105,0.08255359,0.006725117,0,0.321361634,0.490881095,0,0.270547768,0,0.129456774,0.093768673,0,0.012091712,saturatedMedia,2_699_2
2021/10/10,0,0,4.66E-57,3.07E-188,4.80E-128,1.58E-152,0.892548885,0.243723733,8.67E-202,2.53E-232,0.011592012,0.016276332,0.212540398,0.042129046,0.114523051,0.003237127,0,0.33811619,0.4894527,0,0.268232858,0,0.119133345,0.096229934,0,0.055559131,saturatedMedia,2_699_2
2021/10/11,0,0,1.37E-58,1.17E-189,1.55E-129,3.07E-154,0.891982271,0.245600925,2.95E-204,1.18E-233,0.011164756,0.015531679,0.222952794,0.066048891,0.131945769,0.00148325,0,0.357817061,0.487469312,0,0.269497596,0,0.122523411,0.13192908,0,0.060758994,saturatedMedia,2_699_2
2021/10/12,0,0,3.80E-60,4.45E-191,4.96E-131,5.92E-156,0.893349305,0.238625506,9.72E-207,5.45E-235,0.010852961,0.014851032,0.232755722,0.082227411,0.148600633,0.000647385,0,0.385704197,0.486066384,0,0.271052907,0,0.236501891,0.253667704,0,0.061691371,saturatedMedia,2_699_2
2021/10/13,0,0,9.90E-62,1.69E-192,1.56E-132,1.13E-157,0.89354165,0.232235135,3.10E-209,2.51E-236,0.010629822,0.014235691,0.241226651,0.090196895,0.163742456,0.000269255,0,0.398843929,0.48484404,0,0.274292354,0,0.300709409,0.253714043,0,0.061616782,saturatedMedia,2_699_2
2021/10/14,0,0,2.43E-63,6.38E-194,4.82E-134,2.16E-159,0.893026533,0.230857285,9.57E-212,1.15E-237,0.010243744,0.013761853,0.248929151,0.103606876,0.181433618,0.019350401,0,0.433367378,0.483590067,0,0.276120248,0,0.315768852,0.201091532,0,0.061427341,saturatedMedia,2_699_2
2021/10/15,0,0,5.60E-65,2.41E-195,1.47E-135,4.08E-161,0.886245857,0.22775697,2.86E-214,5.28E-239,0.009862671,0.012750465,0.254108179,0.156200809,0.195949912,0.067045033,0,0.479842297,0.482500011,0,0.242979772,0,0.286957595,0.206977367,0,0.018786598,saturatedMedia,2_699_2
2021/10/16,0,0,1.21E-66,9.07E-197,4.42E-137,7.67E-163,0.883537589,0.230717237,8.25E-217,2.41E-240,0.009751616,0.01109799,0.259141153,0.248215345,0.211104495,0.147782443,0,0.547067596,0.483155322,0,0.212670046,0,0.251972017,0.188499686,0,0.007585202,saturatedMedia,2_699_2
2021/10/17,0,0,2.47E-68,3.41E-198,1.31E-138,1.43E-164,0.879097364,0.233681573,2.31E-219,1.09E-241,0.009740099,0.009677147,0.263430537,0.329103636,0.224701849,0.230297722,0,0.591858407,0.484116769,0,0.19049762,0,0.223707982,0.253322739,0,0.012500787,saturatedMedia,2_699_2
2021/10/18,0,0,4.72E-70,1.28E-199,3.82E-140,2.66E-166,0.869073784,0.236761755,6.24E-222,4.95E-243,0.009761074,0.008427375,0.267275181,0.365657962,0.235634248,0.306941763,0,0.620000399,0.485800794,0,0.172139453,0,0.206206723,0.278869665,0,0.016141699,saturatedMedia,2_699_2
2021/10/19,0,0,8.48E-72,4.77E-201,1.10E-141,4.90E-168,0.860731766,0.239806315,1.63E-224,2.23E-244,0.009800678,0.007322492,0.270165667,0.398610279,0.245164856,0.368972047,0,0.632361924,0.488592068,0,0.157790806,0,0.180069327,0.190105744,0,0.018176507,saturatedMedia,2_699_2
2021/10/20,0,0,1.43E-73,1.78E-202,3.12E-143,8.97E-170,0.85258208,0.242226048,4.14E-227,1.00E-245,0.009836992,0.006355545,0.272547607,0.416073493,0.252416453,0.418077429,0,0.639172393,0.491486643,0,0.142222403,0,0.162860365,0.16937994,0,0.019150281,saturatedMedia,2_699_2
2021/10/21,0,0,2.25E-75,6.63E-204,8.70E-145,1.63E-171,0.845692388,0.232161934,1.02E-229,4.49E-247,0.009089083,0.005965778,0.273823311,0.364484096,0.243870656,0.502192833,0,0.64185713,0.495156535,0,0.131109509,0,0.142421092,0.099529009,0,0.019574183,saturatedMedia,2_699_2
2021/10/22,0,0,3.34E-77,2.46E-205,2.39E-146,2.95E-173,0.838388153,0.220818069,2.41E-232,2.01E-248,0.010123605,0.005670664,0.27530501,0.313956954,0.22805555,0.576706498,0,0.642862023,0.498332376,0,0.12263351,0,0.168119625,0.12319281,0,0.019747332,saturatedMedia,2_699_2
2021/10/23,0,0,4.63E-79,9.12E-207,6.49E-148,5.30E-175,0.834480319,0.204823352,5.54E-235,8.92E-250,0.011003682,0.005417791,0.275151924,0.269582798,0.209946115,0.626991367,0,0.641860875,0.501101684,0,0.126271161,0,0.167282868,0.22411049,0,0.037893125,saturatedMedia,2_699_2
2021/10/24,0,0,6.02E-81,3.37E-208,1.74E-149,9.47E-177,0.831033682,0.188998734,1.23E-237,3.95E-251,0.012097798,0.005276776,0.275691547,0.242594678,0.193629677,0.668015512,0,0.639266756,0.50378504,0,0.129884524,0,0.15602623,0.30662254,0,0.079460917,saturatedMedia,2_699_2
2021/10/25,0,0,7.33E-83,1.24E-209,4.57E-151,1.68E-178,0.825928946,0.175835684,2.65E-240,1.75E-252,0.012929865,0.005322789,0.276313473,0.243192877,0.177937344,0.690062439,0,0.633280164,0.50628482,0,0.142706217,0,0.145382544,0.31588671,0,0.043924445,saturatedMedia,2_699_2
2021/10/26,0,0,8.36E-85,4.58E-211,1.19E-152,2.97E-180,0.819558806,0.165551191,5.51E-243,7.68E-254,0.013911429,0.006544403,0.276561423,0.300478017,0.162732521,0.7227407,0,0.627707639,0.508134765,0,0.152577422,0,0.139209736,0.320968589,0,0.02942433,saturatedMedia,2_699_2
2021/10/27,0,0,8.91E-87,1.68E-212,3.04E-154,5.20E-182,0.814777006,0.158172936,1.11E-245,3.37E-255,0.014761429,0.007932738,0.276441398,0.354061853,0.149722536,0.747930184,0,0.623657021,0.509900705,0,0.159794638,0,0.345712073,0.340329529,0,0.070940663,saturatedMedia,2_699_2
2021/10/28,0,0,8.88E-89,6.16E-214,7.67E-156,9.07E-184,0.813652505,0.153007659,2.17E-248,1.47E-256,0.015538378,0.00952122,0.276913631,0.394407358,0.138425769,0.767181525,0,0.616607927,0.511564322,0,0.170747547,0,0.408345874,0.305829047,0,0.040766723,saturatedMedia,2_699_2
2021/10/29,0,0,8.28E-91,2.25E-215,1.91E-157,1.57E-185,0.80424629,0.148968261,4.09E-251,6.41E-258,0.016205587,0.011165674,0.277040957,0.418307721,0.129046099,0.780197862,0,0.607361992,0.512987995,0,0.175628009,0,0.410007917,0.26704795,0,0.028264914,saturatedMedia,2_699_2
2021/10/30,0,0,7.22E-93,8.23E-217,4.68E-159,2.71E-187,0.78672242,0.146366079,7.48E-254,2.78E-259,0.016806154,0.012879475,0.277417853,0.425658291,0.121213588,0.790225845,0,0.596610743,0.515422411,0,0.213183894,0,0.383278463,0.207936194,0.000782037,0.042915233,saturatedMedia,2_699_2
2021/10/31,0,0,5.87E-95,3.00E-218,1.13E-160,4.64E-189,0.761041949,0.14956669,1.32E-256,1.20E-260,0.017301708,0.014726851,0.277701447,0.430144176,0.115876657,0.798734988,0,0.590103773,0.518271238,0,0.227150638,0,0.345203204,0.299320199,0.005028908,0.052415018,saturatedMedia,2_699_2
2021/11/1,0,0,4.46E-97,1.09E-219,2.69E-162,7.89E-191,0.750903832,0.151528114,2.27E-259,5.18E-262,0.018542648,0.01666792,0.2897139,0.420719393,0.111633665,0.795014269,0,0.585092026,0.520397361,0,0.28918335,0,0.302469199,0.221371789,0.009101523,0.033460404,saturatedMedia,2_699_2
2021/11/2,0,0,3.17E-99,3.95E-221,6.33E-164,1.34E-192,0.746448254,0.153697856,3.76E-262,2.23E-263,0.020216351,0.019588142,0.310974981,0.458453732,0.108814371,0.79284163,0,0.58018625,0.52363337,0,0.329338861,0,0.263194779,0.194518604,0.012455515,0.025434042,saturatedMedia,2_699_2
2021/11/3,0,0,2.10E-101,1.43E-222,1.47E-165,2.25E-194,0.746316866,0.155627261,6.03E-265,9.52E-265,0.0218567,0.022525142,0.331703981,0.38631634,0.103573225,0.76298453,0,0.570533443,0.526671936,0,0.354923797,0,0.236246723,0.151799393,0.017805542,0.041285395,saturatedMedia,2_699_2
2021/11/4,0,0,1.29E-103,5.16E-224,3.35E-167,3.76E-196,0.734685894,0.156130057,9.37E-268,4.06E-266,0.025512757,0.025019908,0.356882395,0.304537225,0.098296414,0.725344636,0,0.572728696,0.529308664,0,0.339159303,0,0.223678335,0.135725355,0.024800832,0.029355722,saturatedMedia,2_699_2
2021/11/5,0,0,7.45E-106,1.86E-225,7.54E-169,6.26E-198,0.714181743,0.156370544,1.41E-270,1.73E-267,0.032941632,0.030260332,0.382511929,0.232683375,0.093592892,0.682927384,0,0.580681701,0.531631402,0,0.322692625,0,0.200483401,0.124151523,0.031384353,0.023891249,saturatedMedia,2_699_2
2021/11/6,0,0,3.99E-108,6.68E-227,1.67E-170,1.03E-199,0.695136352,0.155541922,2.05E-273,7.32E-269,0.045582288,0.038861469,0.416237901,0.186982578,0.089126149,0.651521316,0,0.588215746,0.533728045,0,0.309953229,0,0.181799647,0.218453665,0.043312103,0.021521986,saturatedMedia,2_699_2
2021/11/7,0,0,2.00E-110,2.40E-228,3.66E-172,1.70E-201,0.680728292,0.152607083,2.89E-276,3.09E-270,0.067166776,0.053457162,0.47769304,0.164501474,0.086337816,0.624799866,0,0.601728784,0.535860056,0,0.298889242,0,0.169391877,0.29786377,0.05580139,0.038944489,saturatedMedia,2_699_2
2021/11/8,0,0,9.29E-113,8.58E-230,7.91E-174,2.78E-203,0.689543133,0.157670975,3.94E-279,1.30E-271,0.084503509,0.0692338,0.514142153,0.176568471,0.095480467,0.601258141,0,0.60797031,0.537866403,0,0.291046024,0,0.159713872,0.306675347,0.064109518,0.013726185,saturatedMedia,2_699_2
2021/11/9,0,0,4.02E-115,3.07E-231,1.68E-175,4.53E-205,0.706705951,0.18246697,5.21E-282,5.45E-273,0.091881734,0.077091398,0.534868746,0.235061091,0.138150859,0.583560072,0,0.605269572,0.539654934,0,0.285018619,0,0.151308759,0.241156409,0.073792109,0.006341163,saturatedMedia,2_699_2
2021/11/10,0,0,1.62E-117,1.09E-232,3.54E-177,7.32E-207,0.734831128,0.201754678,6.66E-285,2.28E-274,0.091375975,0.076322137,0.545738281,0.288592792,0.167157247,0.570434298,0,0.598702731,0.540460739,0,0.293260059,0,0.148905753,0.238432026,0.082126858,0.011785703,saturatedMedia,2_699_2
2021/11/11,0,0,6.08E-120,3.89E-234,7.32E-179,1.18E-208,0.746524569,0.217474297,8.25E-288,9.49E-276,0.089296305,0.072255498,0.553356758,0.328284134,0.191489833,0.560514626,0,0.59018693,0.540033593,0,0.299526025,0,0.142623094,0.273361763,0.086800518,0.006146104,saturatedMedia,2_699_2
2021/11/12,0,0,2.12E-122,1.38E-235,1.50E-180,1.88E-210,0.743574999,0.227812945,9.89E-291,3.94E-277,0.086253412,0.062477463,0.558692337,0.351988933,0.205214402,0.552763856,0,0.572765633,0.538938117,0,0.282329223,0,0.420924648,0.243825864,0.091805065,0.011832358,saturatedMedia,2_699_2
2021/11/13,0,0,6.87E-125,4.90E-237,3.01E-182,3.00E-212,0.733083543,0.234871679,1.15E-293,1.63E-278,0.074713405,0.058973742,0.561880623,0.342005496,0.212875896,0.548934742,0,0.560635147,0.537675198,0,0.261251869,0,0.508478311,0.308572177,0.103710908,0.055289979,saturatedMedia,2_699_2
2021/11/14,0,0,2.07E-127,1.73E-238,5.98E-184,4.75E-214,0.731147695,0.240876728,1.29E-296,6.73E-280,0.071283636,0.053830374,0.562134279,0.326831606,0.210648014,0.54730867,0,0.548042868,0.536485249,0,0.262588623,0,0.529194678,0.321853356,0.116216875,0.035876628,saturatedMedia,2_699_2
2021/11/15,0,0,5.78E-130,6.12E-240,1.17E-185,7.47E-216,0.742844173,0.245046055,1.40E-299,2.77E-281,0.068176784,0.048797816,0.561582967,0.313680318,0.206842525,0.543954214,0,0.538012285,0.535201117,0,0.276939557,0,0.526933958,0.309337459,0.121069654,0.076594051,saturatedMedia,2_699_2
2021/11/16,0,0,1.50E-132,2.16E-241,2.27E-187,1.17E-217,0.751507951,0.248138347,1.48E-302,1.13E-282,0.064706233,0.044096606,0.55968277,0.305117693,0.201080682,0.544343945,0,0.530141065,0.533742669,0,0.289420394,0,0.500422954,0.251930461,0.123447357,0.042720347,saturatedMedia,2_699_2
2021/11/17,0,0,3.61E-135,7.59E-243,4.32E-189,1.82E-219,0.757686305,0.250243018,1.51E-305,4.63E-284,0.062822518,0.039769655,0.557288261,0.301187138,0.193387676,0.545138088,0,0.524192773,0.531980365,0,0.295415869,0,0.456601866,0.219653029,0.127612084,0.028950944,saturatedMedia,2_699_2
2021/11/18,0,0,8.07E-138,2.66E-244,8.12E-191,2.82E-221,0.76264125,0.250932979,0.00E+00,1.88E-285,0.059277376,0.035227381,0.560667033,0.278891509,0.182173597,0.527713773,0,0.511305931,0.529973807,0,0.298981203,0,0.411015325,0.233440406,0.13171067,0.070579507,saturatedMedia,2_699_2
2021/11/19,0,0,1.67E-140,9.33E-246,1.51E-192,4.35E-223,0.752469822,0.252469672,0.00E+00,7.64E-287,0.060844554,0.033090673,0.563851394,0.254318051,0.168997354,0.510373895,0,0.493518081,0.528106034,0,0.274183162,0,0.371381707,0.164027237,0.136349821,0.040655115,saturatedMedia,2_699_2
2021/11/20,0,0,3.21E-143,3.26E-247,2.76E-194,6.67E-225,0.741564955,0.255397272,0.00E+00,3.09E-288,0.061514654,0.031580729,0.566942824,0.239565487,0.155953267,0.493717885,0,0.47214762,0.526157113,0,0.348640917,0,0.334839302,0.182885717,0.144002294,0.079463058,saturatedMedia,2_699_2
2021/11/21,0,0,5.72E-146,1.14E-248,4.98E-196,1.02E-226,0.720704493,0.259788692,0.00E+00,1.25E-289,0.080168546,0.036296131,0.570183476,0.230879996,0.144868069,0.47828339,0,0.454599749,0.524305251,0,0.397143372,0,0.306733557,0.312094098,0.15199983,0.070879341,saturatedMedia,2_699_2
2021/11/22,0,0,9.43E-149,3.97E-250,8.87E-198,1.54E-228,0.713671607,0.261363884,0.00E+00,5.01E-291,0.099914241,0.041801952,0.57349654,0.227519762,0.134746372,0.464487173,0,0.442021922,0.522332284,0.001107345,0.430109295,0,0.278048235,0.272238379,0.155184612,0.039647753,saturatedMedia,2_699_2
2021/11/23,0,0,1.44E-151,1.38E-251,1.56E-199,2.33E-230,0.693714161,0.262708612,0.00E+00,2.00E-292,0.122243188,0.047920735,0.576314739,0.227096684,0.126374602,0.452587622,0,0.44556218,0.520391188,0.042455983,0.485107457,0,0.265046823,0.255429477,0.159347401,0.049184107,saturatedMedia,2_699_2
2021/11/24,0,0,2.03E-154,4.78E-253,2.70E-201,3.50E-232,0.673464072,0.263617338,0,8.00E-294,0.144761986,0.054462434,0.579580425,0.227478808,0.118395967,0.442676694,0,0.462688866,0.51752258,0.075223466,0.502124405,0,0.271167622,0.19032206,0.158936314,0.015938867,saturatedMedia,2_699_2
2021/11/25,0,0,2.66E-157,1.66E-254,4.62E-203,5.23E-234,0.659109594,0.265471273,0,3.18E-295,0.15553963,0.061253911,0.582680046,0.222778499,0.109653574,0.434698346,0,0.486642219,0.513881351,0.097182708,0.516821193,0,0.271613275,0.151242977,0.162854995,0.017127493,saturatedMedia,2_699_2
2021/11/26,0,0,3.21E-160,5.73E-256,7.80E-205,7.77E-236,0.638677807,0.287310919,0,1.26E-296,0.159890185,0.068162363,0.585525502,0.223219567,0.119462533,0.428484413,0,0.516183654,0.509630174,0.122571704,0.512262877,0,0.256764022,0.100330149,0.175869521,0.007576469,saturatedMedia,2_699_2
2021/11/27,0,0,3.59E-163,1.98E-257,1.30E-206,1.15E-237,0.597136895,0.30539183,0,4.99E-298,0.166214222,0.07449879,0.588050665,0.222387434,0.13298064,0.423797208,0,0.544384804,0.504864904,0.158504707,0.483178831,0,0.249485716,0.092274615,0.207880634,0.026904617,saturatedMedia,2_699_2
2021/11/28,0,0,3.71E-166,6.81E-259,2.13E-208,1.69E-239,0.522964581,0.3245508,0,1.97E-299,0.174866366,0.081139496,0.590217524,0.223817444,0.151520858,0.420369793,0,0.567486351,0.499654134,0.19784389,0.462950467,0,0.252959481,0.060643427,0.232201954,0.043719701,saturatedMedia,2_699_2
2021/11/29,0,0,3.54E-169,2.34E-260,3.46E-210,2.48E-241,0.440961484,0.338583614,0,7.73E-301,0.182672865,0.08732703,0.592016448,0.225350241,0.170381227,0.417523251,0,0.584046763,0.494165282,0.217807424,0.421009562,0.007657441,0.247831594,0.091714096,0.315424145,0.030588758,saturatedMedia,2_699_2
2021/11/30,0,0,3.12E-172,8.03E-262,5.53E-212,3.61E-243,0.355429708,0.347556996,0,3.03E-302,0.189453814,0.092682787,0.593462268,0.226573178,0.188787406,0.415864165,0,0.597137263,0.488490971,0.231243701,0.382308766,0.054517128,0.239684473,0.055329465,0.355871523,0.024444286,saturatedMedia,2_699_2
2021/12/1,0,0,2.54E-175,2.75E-263,8.73E-214,5.23E-245,0.272244408,0.368585576,0,1.18E-303,0.178392027,0.099353735,0.59458796,0.222965223,0.214216207,0.414772071,0,0.607186907,0.482628081,0.248667275,0.356753141,0.102090189,0.236688701,0.050667032,0.381849827,0.009545364,saturatedMedia,2_699_2
2021/12/2,0,0,1.91E-178,9.40E-265,1.36E-215,7.55E-247,0.239505912,0.398722721,0,4.60E-305,0.189428235,0.113876482,0.595365822,0.244168206,0.254344488,0.412991062,0,0.618096218,0.476690068,0.26127156,0.317703191,0.202194474,0.223654452,0.05990342,0.402078969,0.028718676,saturatedMedia,2_699_2
2021/12/3,0.093390906,0,1.32E-181,3.21E-266,2.09E-217,1.08E-248,0.374487595,0.43777886,0,1.78E-306,0.297037202,0.159231907,0.594741032,0.264209346,0.30132643,0.393896041,0,0.639437484,0.470702057,0.280908991,0.256263508,0.317631774,0.212320442,0.07094396,0.41615693,0.02447323,saturatedMedia,2_699_2
2021/12/4,0.205627629,0,8.44E-185,1.09E-267,3.17E-219,1.55E-250,0.400711238,0.470608284,0,6.90E-308,0.372444755,0.208838039,0.595140154,0.298198259,0.346188465,0.394360243,0,0.658649731,0.46464815,0.301727269,0.19924899,0.510725212,0.220185067,0.156808469,0.438096285,0.022001583,saturatedMedia,2_699_2
2021/12/5,0.305284837,0,4.97E-188,3.72E-269,4.75E-221,2.20E-252,0.395561567,0.50756436,0,0.00E+00,0.494433156,0.284354615,0.59458897,0.32802871,0.401834681,0.395067811,0,0.674821059,0.458676679,0.336802085,0.149623707,0.555401055,0.220459674,0.149383933,0.459191114,0.039342365,saturatedMedia,2_699_2
2021/12/6,0.38743865,0,2.70E-191,1.26E-270,7.02E-223,3.12E-254,0.393198199,0.533857046,0,0.00E+00,0.590409816,0.358643473,0.594620448,0.34883106,0.450851071,0.396582376,0,0.686448033,0.452742341,0.346290082,0.108800537,0.624443547,0.293407983,0.200926432,0.473477587,0.028729988,saturatedMedia,2_699_2
2021/12/7,0.453172196,0,1.35E-194,4.27E-272,1.02E-224,4.40E-256,0.36670453,0.550681312,0,0.00E+00,0.665865508,0.425703007,0.594606897,0.361070116,0.492525916,0.398342976,0,0.694811318,0.446864937,0.356567053,0.076850495,0.622142716,0.451215109,0.20137179,0.481145932,0.070961925,saturatedMedia,2_699_2
2021/12/8,0.50506142,0,6.21E-198,1.45E-273,1.47E-226,6.16E-258,0.326581562,0.551295201,0,0.00E+00,0.714399364,0.482997721,0.594795725,0.366936247,0.525730563,0.400593803,0,0.700376564,0.441083958,0.364969415,0.052902192,0.619350856,0.452014093,0.154546142,0.490930459,0.067416321,saturatedMedia,2_699_2
