ds,dep_var,trend,season,weekday,holiday,boolean_value_3,boolean_value_5,boolean_value_6,boolean_value_7,boolean_value_8,boolean_value_10,boolean_value_12,boolean_value_13,boolean_value_14,boolean_value_16,boolean_value_18,boolean_value_19,boolean_value_20,boolean_value_21,boolean_value_22,boolean_value_23,covid.19.Infected.person_1,weather_Average.temperature..._1,weather_Total.precipitation.mm._1,weather_Daylight.hours..hours._1,Complementary.goods_1,Complementary.goods_2,Complementary.goods_3,Influencer_Post,price_16,Event,macroeconomic_indicators_1,macroeconomic_indicators_4,macroeconomic_indicators_13,macroeconomic_indicators_14,consecutive_holidays_1,consecutive_holidays_2,consecutive_holidays_3,consecutive_holidays_4,consecutive_holidays_5,consecutive_holidays_6,consecutive_holidays_7,consecutive_holidays_8,consecutive_holidays_9,consecutive_holidays_10,consecutive_holidays_11,consecutive_holidays_12,boolean_value_S_1,Influencer_big_fix_S,Influencer_small_fix_S,Yahoo_S,Yahoo_other_S,Twitter_S,Google_other_S,FB_undefined_S,FB_u25_S,FB_28_similar_S,FB_30_broad_S,FB_30_similar_S,FB_30_retarg_S,FB_40_broad_S,FB_40_similar_S,FB_40_retarg_S,FB_50_S,FB_male_other_S,FB_female_other_S,Google_listing_S,Google_Proslisting_S,Google_undefined_S,PR_I,Google_trends_1,Referral_P_1,Twitter_scrolling_increment_1,intercept,depVarHat,solID
2021/7/7,20,6.370068932,-3.897921911,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.133096663,3.264820288,0.02913415,0.368921601,-0.270982769,0.234657225,1.182672236,0,-3.574846917,0.092575749,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,7.28E-58,0,0,0,1.157945018,2.02E-34,6.89E-113,0,0.053854605,0,8.25E-183,0,0,0,3.480199745,6.078484929,0,0.026732548,3.71E-63,0,0.767563533,0,1.797540621,0,18.11450143,2_699_2
2021/7/8,19,6.37715274,-3.954017818,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.129624576,2.999079102,0.437012251,0,-0.345224624,0.21332475,1.542615961,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,3.94E-59,0,0,0,1.159048241,1.78E-35,4.89E-114,0,0.054003319,0,2.57E-199,0,0,0,3.544197266,6.057248808,0,0.017303433,4.69E-67,0,1.01153217,0,0.838429142,0,16.28365486,2_699_2
2021/7/9,17,6.384236549,-4.026995444,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.119063645,2.973770418,0.524414701,0,-0.32666416,0.234657225,0.925569576,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,2.12E-60,0,0,0,1.155923332,1.52E-36,3.46E-115,0,0.053883295,0,9.95E-217,0,0,0,3.554506534,6.029519618,0,0.011042619,4.29E-71,0,0.936516856,0,0.515241476,0,15.04929649,2_699_2
2021/7/10,19,6.391320358,-4.114913749,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.137581442,3.416672395,0.26220735,1.747523374,-0.35264881,0.220435575,1.594036493,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,1.13E-61,0,0,0,1.148710749,1.24E-37,2.43E-116,0,0.053499207,0,4.57E-235,0,0,0,3.533784417,6.004484018,0,0.006953567,2.82E-75,0,1.822056822,0,2.762948977,0,27.41975651,2_699_2
2021/7/11,30,6.398404167,-4.215290049,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.088682885,3.125622524,1.019695251,0.601924718,-0.4083302,0.263100525,1.542615961,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,6.00E-63,0,0,0,1.151456457,9.85E-39,1.70E-117,0,0.053683241,0,2.39E-254,0,0,0,3.52423278,5.986045577,0,0.004323534,1.33E-79,0,2.581881933,0,4.949830501,0,34.23138876,2_699_2
2021/7/12,27,6.405487975,-4.325153947,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.072769154,3.264820288,0,1.533937183,-0.311815789,0.206213925,1.388354365,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,3.17E-64,0,0,0,1.151472648,7.53E-40,1.18E-118,0,0.053838809,0,1.36E-274,0,0,0,3.528519544,5.973561652,0,0.002655996,4.52E-84,0,2.3191498,0,9.826229827,0,29.74336424,2_699_2
2021/7/13,18,6.412571784,-4.44111554,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.119931667,3.226857262,0,0.310670822,-0.311815789,0.1137732,1.131251704,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,1.66E-65,0,0,0,1.152174734,5.55E-41,8.14E-120,0,0.053801561,0,8.13E-296,0,0,0,3.540135971,5.961507221,0,0.001612886,1.09E-88,0,1.558606979,0,8.674458632,0,24.89193788,2_699_2
2021/7/14,19,6.419655593,-4.559446313,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.166370829,3.201548577,0,0.174752337,-0.230149749,0.234657225,0.976990108,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,8.69E-67,0,0,0,1.155077031,3.95E-42,5.60E-121,0,0.053818873,0,0.00E+00,0,0,0,3.571003377,5.934416375,0,0.000968663,1.87E-93,0,1.252630169,0,4.811479607,0,20.40891097,2_699_2
2021/7/15,20,6.426739402,-4.676170754,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.189373404,3.340746341,0,0.970846319,-0.28583114,0.163548975,1.182672236,0.102183173,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,4.51E-68,0,0,0,1.223801994,2.71E-43,3.83E-122,0,0.054425208,0,0,0,0,0,3.559895722,5.907952446,0,0.000575596,2.28E-98,0,0.98016859,0,5.908461697,0,21.25171476,2_699_2
2021/7/16,19,6.433823211,-4.787166363,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.184020603,3.50525279,0,1.55335411,-0.32666416,0.191992275,1.336933833,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,2.33E-69,0,0,0,1.337877639,1.79E-44,2.60E-123,0,0.058130572,0,0,0,0,0,3.53560163,5.879227731,0,0.000338537,1.96E-103,0,0.765392976,0,1.909903912,0,17.56262955,2_699_2
2021/7/17,30,6.440907019,-4.888269498,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.204129773,3.467289764,0,1.864024932,-0.322952068,0.220435575,1.02841064,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,1.20E-70,0,0,0,1.483278753,1.15E-45,1.76E-124,0,0.068958216,0,0,0,0,0,3.540069977,5.850020628,0,0.000197146,1.19E-108,0,0.889644875,0,2.046017896,0,24.67726795,2_699_2
2021/7/18,37,6.447990828,-4.975384227,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.145827648,3.555870159,0,2.504783502,-0.341512531,0.291543825,1.336933833,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,6.10E-72,0,0,0,1.62951628,7.07E-47,1.18E-125,0,0.085430155,0,0,0,0,0,3.553362111,5.824273928,0,0.000113711,5.08E-114,0,1.436719225,0,2.192283231,0,31.25126063,2_699_2
2021/7/19,28,6.455074637,-5.044591302,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.105175298,3.695067923,0,2.135861901,-0.308103697,0.191992275,1.336933833,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,3.10E-73,0,0,0,1.780237423,4.21E-48,7.93E-127,0,0.110383672,0,0,0,0,0,3.569794492,5.800452985,0,6.50E-05,1.52E-119,0,1.481252748,0,0.956323795,0,20.91924377,2_699_2
2021/7/20,21,6.462158446,-5.092254247,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.201236367,3.644450554,0,1.902858785,-0.296967419,0.18488145,1.131251704,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,1.57E-74,0,0,0,1.896347468,2.42E-49,5.28E-128,0,0.138502132,0,0,0,0,0,3.53246686,5.777867927,0,1.940447054,3.18E-125,0,1.142119148,0,1.548409727,0,21.50129075,2_699_2
2021/7/21,27,6.469242255,-5.115119647,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.266048655,3.593833186,0,2.058194196,-0.319239975,0.191992275,1.02841064,0.102183173,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,4.875070978,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,7.88E-76,0,0,0,2.019853174,1.34E-50,3.50E-129,0,0.168218519,0,0,0,0,0,3.431781617,5.747993694,0,2.91855971,4.63E-131,0,0.838909207,0,1.962740254,0,27.48381018,2_699_2
2021/7/22,31,6.476326063,-5.110408794,-3.200749444,7.793549312,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.287025847,3.593833186,0,2.19411268,-0.308103697,0.341319599,1.439774897,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,5.107633037,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,3.94E-77,0,0,0,2.030953924,7.18E-52,2.30E-130,0,0.199224696,0,0,0,0,0,3.279043121,5.712701979,0,3.52809046,4.68E-137,0,0.891429544,0,0.901142569,0,34.55997397,2_699_2
2021/7/23,31,6.483409872,-5.07589808,-3.418464741,8.65668176,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.197764281,3.593833186,0,1.689272594,-0.308103697,0.206213925,1.234092768,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,1.96E-78,0,0,0,2.017492398,3.71E-53,1.51E-131,0,0.23000604,0,0,0,0,0,3.087340646,5.669027202,0,3.895840773,3.29E-143,0,0.810322501,0,0.538388708,0,28.91029513,2_699_2
2021/7/24,38,6.490493681,-5.009985794,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.166081488,3.606487528,0,1.417435625,-0.43431485,0.234657225,1.748298089,0.102183173,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,9.73E-80,0,0,0,1.844557499,1.85E-54,9.85E-133,0,0.198351035,0,0,0,0,0,2.761751482,5.613734458,0,4.137062261,1.60E-149,0,0.699281029,0,1.25749203,0,27.61867029,2_699_2
2021/7/25,23,6.49757749,-4.91174331,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.25823646,3.606487528,0,2.019360343,-0.386057644,0.206213925,1.439774897,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,0,0,1.338608322,0,-12.69252381,0,0,0,0,4.80E-81,0,0,0,1.675458728,8.92E-56,6.40E-134,0,0.161136725,0,0,0,0,0,2.477400084,5.577771178,0,4.293469575,5.34E-156,0,0.887509641,0,1.811451324,0,26.23095463,2_699_2
2021/7/26,31,6.504661299,-4.780949096,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.209627244,3.479944106,0,1.048514024,-0.322952068,0.2559897,1.234092768,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0.07065469,1.338608322,0,-12.69252381,0,0,0,0,2.35E-82,0,0,0,1.841633263,4.14E-57,4.13E-135,0,0.21507303,0,0,0,0,0,2.350607974,5.544487855,0,4.402541659,1.23E-162,0,0.949877051,0,4.15306628,0,25.81019259,2_699_2
2021/7/27,28,6.511745107,-4.618104404,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.417952455,3.150931208,2.010256353,0.524257012,-0.337800439,0.191992275,0.77130798,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,1.15E-83,0,0,0,1.9632456,1.86E-58,2.65E-136,0,0.271200472,0,0,0,0,0,2.316688133,5.510234825,0,4.454497908,1.94E-169,0,1.358546921,0,3.239880301,0,25.1243465,2_699_2
2021/7/28,31,6.518828916,-4.424430017,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.467863704,3.50525279,0,1.320350993,-0.404618108,0.220435575,1.182672236,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,5.59E-85,0,0,0,2.080723485,8.06E-60,1.70E-137,0,0.334174118,0,0,0,0,0,2.306358726,5.475555434,0,3.765073653,2.10E-176,0,1.627826552,0,2.75805369,0,23.97926002,2_699_2
2021/7/29,36,6.525912725,-4.201843944,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.56710752,3.517907132,0,0.873761687,-0.296967419,0.191992275,1.02841064,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,2.70E-86,0,0,0,2.183349207,3.37E-61,1.08E-138,0,0.403096092,0,0,0,0,0,2.308605621,5.447106004,0,2.991517609,1.55E-183,0,1.665776684,0,2.53382241,0,21.94187979,2_699_2
2021/7/30,17,6.532996534,-3.952920495,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.489853587,3.264820288,1.748049003,0.407755454,-0.360072995,0.220435575,0.77130798,0.102183173,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,1.30E-87,0,0,0,2.306906348,1.36E-62,6.83E-140,0,0.506887221,0,0,0,0,0,2.320919647,5.433859249,0,2.293337392,7.76E-191,0,1.661046941,0,1.044420648,0,20.7763958,2_699_2
2021/7/31,23,6.540080343,-3.680831678,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.599368994,3.479944106,0,1.669855668,-0.36749718,0.234657225,1.336933833,0,-3.574846917,0,11.57144615,-6.291041258,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,6.25E-89,0,0,0,2.400182105,5.32E-64,4.30E-141,0,0.615235926,0,0,0,0,0,2.324600845,5.43060035,0,1.701315944,2.65E-198,0,1.618341665,0,0.579119913,0,27.26701238,2_699_2
2021/8/1,44,6.547164151,-3.389272393,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.453396675,3.631796212,0,2.330031165,-0.319239975,0.234657225,1.439774897,0,-3.574846917,0,11.57144615,-6.274282527,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,2.98E-90,0,0,0,2.491992353,2.00E-65,2.69E-142,0,0.740633722,0,0,0,0,0,2.331404059,5.445162274,0,1.225065811,6.11E-206,0,1.759007396,0,5.215704351,0,37.71754561,2_699_2
2021/8/2,25,6.55424796,-3.082371333,-0.749752181,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.330137592,3.61914187,0.02913415,1.475686404,-0.400906015,0.220435575,1.234092768,0,-3.574846917,0,11.57144615,-6.274282527,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,1.42E-91,0,0,0,2.55123412,7.29E-67,1.68E-143,0,0.862601385,0,0,0,0,0,2.34960372,5.459473161,0,0.858886107,9.55E-214,0,1.887160507,0,3.759905096,0,26.37854461,2_699_2
2021/8/3,30,6.561331769,-2.764589967,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.549457745,3.669759239,0.1748049,1.475686404,-0.4083302,0.177770625,1.542615961,0.102183173,-3.574846917,0,11.57144615,-6.274282527,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,6.72E-93,0,0,0,2.600377673,2.56E-68,1.04E-144,0,0.987039849,0,0,0,0,0,2.406827878,5.48605181,0,0.588033991,1.01E-221,0,1.576812277,0,0.465584227,0,22.59569087,2_699_2
2021/8/4,22,6.568415578,-2.440612296,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.624396953,3.73303095,0,2.232946533,-0.230149749,0.220435575,1.182672236,0.102183173,-3.574846917,0,11.57144615,-6.274282527,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,3.17E-94,0,0,0,2.637066271,8.68E-70,6.44E-146,0,1.106682267,0,0,0,0,0,2.439485798,5.514461165,0,0.394206268,7.13E-230,0,1.485419977,0,0.347788473,0,23.18032617,2_699_2
2021/8/5,29,6.575499387,-2.115228388,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.744907301,3.682413581,0,2.271780386,-0.456587406,0.12799485,1.439774897,0,-3.574846917,0,11.57144615,-6.274282527,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,1.49E-95,0,0,0,2.655939957,2.85E-71,3.96E-147,0,1.218245493,0,0,0,0,0,2.52300246,5.534528363,0,0.439291063,3.39E-238,0,1.821997832,0,1.080952071,0,23.76359612,2_699_2
2021/8/6,31,6.582583195,-1.793214889,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.678214299,3.682413581,0,1.922275711,-0.322952068,0.18488145,0.925569576,0.102183173,-3.574846917,0,11.57144615,-6.274282527,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,6.95E-97,0,0,0,2.66987677,9.00E-73,2.42E-148,0,1.315780496,0,0,0,0,0,2.597379178,5.560222605,0,1.067535206,1.08E-246,0,1.714893098,0,0.637289066,0,23.52629943,2_699_2
2021/8/7,26,6.589667004,-1.479215821,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.673006169,3.530561475,0.1165366,0.291253896,-0.386057644,0.234657225,1.131251704,0,-3.574846917,0,11.57144615,-6.274282527,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,3.23E-98,0,0,0,2.667916571,2.75E-74,1.47E-149,0,1.390026555,0,0,0,0,0,2.647006894,5.585896386,0,1.74607322,2.30E-255,0,1.82329215,0,0.452744335,0,29.81647978,2_699_2
2021/8/8,43,6.596750813,-1.177627006,8.16043396,-3.433247636,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.598790312,3.27747463,5.273281158,0.019416926,-0.426890664,0.24176805,1.182672236,0.204366346,-3.574846917,0,11.57144615,-6.274282527,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,1.50E-99,0,0,0,2.680232876,8.13E-76,8.93E-151,0,1.465072291,0,0,0,0,0,2.700399045,5.618309048,0,3.723617712,3.27E-264,0,1.930314367,0,1.194748002,0,39.24971619,2_699_2
2021/8/9,36,6.603834622,-0.892487365,-0.749752181,-5.420393014,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.429960089,3.555870159,0.1165366,0.757260129,-0.482572055,0.284433,1.594036493,0.102183173,-3.574846917,0,11.57144615,-6.274282527,-6.972682726,4.721036927,40.87832145,-15.44573484,3.312161582,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,6.92E-101,0,0,0,2.687149326,2.32E-77,5.39E-152,0,1.528034284,0,0,0,0,0,2.711026194,5.65197053,0,4.738409863,3.08E-273,0,2.953278395,0,3.631437329,0,32.53221088,2_699_2
2021/8/10,30,6.610918431,-0.627380186,-2.015560203,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.401460043,3.922846083,0,1.786357226,-0.35264881,0.220435575,1.182672236,0,-3.574846917,0,11.57144615,-6.274282527,-6.972682726,4.721036927,40.87832145,-15.44573484,0,3.195012189,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,3.18E-102,0,0,0,2.659558471,6.38E-79,3.23E-153,0,1.604890416,0,0,0,0,0,2.76928295,5.687579304,0,5.193461256,1.93E-282,0,2.304194642,0,1.408878309,0,35.37179165,2_699_2
2021/8/11,33,6.61800224,-0.385347195,-2.157936724,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.640166014,3.695067923,0,1.708689521,-0.404618108,0.234657225,1.439774897,0.204366346,-3.574846917,0,11.57144615,-6.274282527,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,1.46E-103,0,0,0,2.690331738,1.70E-80,1.93E-154,0,1.74348609,0,0,0,0,0,2.852483531,5.717011092,0,5.438436129,8.02E-292,0,1.876149681,0,3.69895545,0,35.02950957,2_699_2
2021/8/12,27,6.625086048,-0.168817894,-3.200749444,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.742592576,3.290128973,0.02913415,0.135918485,-0.419466479,0.2559897,1.182672236,0,-3.574846917,0,11.57144615,-6.274282527,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,6.66E-105,0,0,0,2.723159508,4.37E-82,1.15E-155,0,1.880762242,0,0,0,0,0,2.908089547,5.747310052,0,5.447750294,2.20E-301,0,1.867879697,0,5.497616124,0,33.96488954,2_699_2
2021/8/13,33,6.632169857,0.020443741,-3.418464741,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.854712048,2.847226996,1.194500152,0,-0.360072995,0.18488145,1.542615961,0,-3.574846917,0,11.57144615,-6.274282527,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,3.03E-106,0,0,0,2.744276135,1.08E-83,6.80E-157,0,2.015226093,0,0,0,0,0,2.94559463,5.773265059,0,5.367861556,0.00E+00,0,1.863415584,0,1.851617818,0,31.47910307,2_699_2
2021/8/14,40,6.639253666,0.181373647,3.382029333,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.75937433,2.821918311,4.486659107,0,-0.374921366,0.220435575,1.02841064,0,-3.574846917,0,11.57144615,-6.274282527,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,1.37E-107,0,0,0,2.712532753,2.60E-85,4.00E-158,0,2.121837643,0,0,0,0,0,2.948730961,5.788849553,0,5.518337121,0.00E+00,0,2.076718542,0,4.019486205,0,43.75085974,2_699_2
2021/8/15,58,6.646337475,0.313622072,8.16043396,0,0,0,3.894504454,6.200753175,0,2.655902713,0,0,0,-47.22892231,6.937188191,0,6.464464207,0,0,0,0.630473105,2.442288045,8.070159562,0,-0.386057644,0.263100525,1.594036493,0.102183173,-3.574846917,0,11.57144615,-6.274282527,-6.972682726,4.721036927,40.87832145,-15.44573484,0,0,0,0,6.946601269,0,1.338608322,0,-12.69252381,0,0,0,0,6.19E-109,0,0,0,2.741735171,6.03E-87,2.35E-159,0,2.24049066,0,0,0,0,0,3.001727725,5.814230476,0,5.81161371,0,0,2.80151197,0,3.146621575,0,52.81434178,2_699_2
